Name,Start Date (UTC),Start Time (UTC),End Date (UTC),End Time (UTC),BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,Categories
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Shoulder Fly","Single Dumbbell","10","16,0","","","Done","Deltoids"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Shoulder Fly","Single Dumbbell","10","16,0","","","Done","Deltoids"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Shoulder Fly","Single Dumbbell","10","16,0","","","Done","Deltoids"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Shoulder Shrug","Single Dumbbell","5","40,0","","","Done","Traps"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Shoulder Shrug","Single Dumbbell","5","40,0","","","Done","Traps"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Shoulder Shrug","Single Dumbbell","5","40,0","","","Done","Traps"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Overhead Press","None","15","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Overhead Press","None","10","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","4/30/2019","2:47:58 PM","4/30/2019","4:43:02 PM","90,0","Running","None","","","00:07:00","0,85","Done","Cardio"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Chest Fly","Machine","10","40,0","","","NotStarted","Pectorals"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Chest Fly","Machine","10","40,0","","","NotStarted","Pectorals"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Chest Fly","Machine","5","45,0","","","NotStarted","Pectorals"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Dumbbell Press","None","10","28,0","","","NotStarted","Pecs"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Dumbbell Press","None","10","28,0","","","NotStarted","Pecs"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Dumbbell Press","None","10","28,0","","","NotStarted","Pecs"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Dips","None","10","0,0","","","Done","Chest"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Dips","None","10","0,0","","","Done","Chest"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Dips","None","7","0,0","","","Done","Chest"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Bench Press","Machine","5","77,5","","","NotStarted","Pectorals,Triceps"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Bench Press","Machine","5","77,5","","","NotStarted","Pectorals,Triceps"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Bench Press","Machine","5","77,5","","","NotStarted","Pectorals,Triceps"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Negative Pullups","None","21","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Barbell Row","Barbell","5","80,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Barbell Row","Barbell","5","80,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Barbell Row","Barbell","5","80,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Deadlift","Barbell","5","100,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","5/7/2019","2:58:16 PM","5/7/2019","3:38:28 PM","90,0","Running","None","","","00:07:00","0,84","Done","Cardio"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Leg Press","Machine","5","125,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Leg Press","Machine","5","125,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Leg Press","Machine","5","125,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Split Squat","Barbell","20","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Split Squat","Barbell","20","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Split Squat","Barbell","20","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Squat","Barbell","5","72,5","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Squat","Barbell","5","72,5","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Squat","Barbell","5","72,5","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Standing Calf Raise","Single Dumbbell","5","72,5","","","Done","Calves"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Standing Calf Raise","Single Dumbbell","5","72,5","","","Done","Calves"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Shoulder Fly","Single Dumbbell","6","16,0","","","Failed","Deltoids"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Shoulder Fly","Single Dumbbell","6","16,0","","","Failed","Deltoids"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Shoulder Fly","Single Dumbbell","6","16,0","","","Failed","Deltoids"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Shoulder Shrug","Single Dumbbell","5","42,5","","","Done","Traps"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Shoulder Shrug","Single Dumbbell","5","42,5","","","Done","Traps"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Shoulder Shrug","Single Dumbbell","10","42,5","","","Done","Traps"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Overhead Press","None","15","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Overhead Press","None","10","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Overhead Press","None","10","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/10/2019","1:30:41 PM","5/10/2019","3:00:36 PM","90,0","Running","None","","","00:07:00","0,83","Done","Cardio"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Chest Fly","Machine","5","40,0","","","Done","Pectorals"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Chest Fly","Machine","5","45,0","","","Done","Pectorals"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Chest Fly","Machine","5","45,0","","","Done","Pectorals"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Dumbbell Press","None","10","30,0","","","NotStarted","Pecs"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Dumbbell Press","None","10","30,0","","","NotStarted","Pecs"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Dumbbell Press","None","10","30,0","","","NotStarted","Pecs"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Dips","None","13","0,0","","","NotStarted","Chest"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Dips","None","13","0,0","","","NotStarted","Chest"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Dips","None","13","0,0","","","NotStarted","Chest"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Bench Press","Machine","5","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Negative Pullups","None","22","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Barbell Row","Barbell","5","82,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Barbell Row","Barbell","4","82,5","","","Failed","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Barbell Row","Barbell","4","82,5","","","Failed","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Deadlift","Barbell","5","105,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","5/15/2019","3:24:39 PM","5/15/2019","5:08:19 PM","90,0","Running","None","","","00:07:00","0,86","Done","Cardio"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Leg Press","Machine","10","126,0","","","NotStarted","Glutes,Quads"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Leg Press","Machine","10","126,0","","","NotStarted","Glutes,Quads"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Leg Press","Machine","10","126,0","","","NotStarted","Glutes,Quads"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Split Squat","Barbell","23","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Split Squat","Barbell","23","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Split Squat","Barbell","23","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Squat","Barbell","5","75,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Squat","Barbell","3","75,0","","","Failed","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Squat","Barbell","5","70,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Standing Calf Raise","Single Dumbbell","7","70,0","","","Done","Calves"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Standing Calf Raise","Single Dumbbell","7","70,0","","","Done","Calves"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Shoulder Fly","Single Dumbbell","10","18,0","","","Done","Deltoids"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Shoulder Fly","Single Dumbbell","5","18,0","","","Done","Deltoids"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Shoulder Fly","Single Dumbbell","10","18,0","","","Done","Deltoids"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Shoulder Shrug","Single Dumbbell","5","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Shoulder Shrug","Single Dumbbell","7","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Shoulder Shrug","Single Dumbbell","10","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Overhead Press","None","10","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Overhead Press","None","10","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Overhead Press","None","7","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/21/2019","4:08:00 PM","5/21/2019","5:41:24 PM","90,0","Running","None","","","00:07:00","0,83","NotStarted","Cardio"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Dumbbell Press","None","5","45,0","","","Done","Pecs"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Dumbbell Press","None","5","45,0","","","Done","Pecs"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Dumbbell Press","None","5","45,0","","","Done","Pecs"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Dips","None","8","0,0","","","Done","Chest"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Dips","None","8","0,0","","","Done","Chest"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Dips","None","10","0,0","","","NotStarted","Chest"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Bench Press","Machine","5","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Bench Press","Machine","5","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Bench Press","Machine","6","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Negative Pullups","None","23","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Barbell Row","Barbell","5","75,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Barbell Row","Barbell","5","75,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Barbell Row","Barbell","5","75,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Deadlift","Barbell","5","110,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","5/23/2019","3:06:20 PM","5/23/2019","4:55:51 PM","90,0","Running","None","","","00:07:15","0,87","Done","Cardio"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Leg Press","Machine","5","133,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Leg Press","Machine","5","133,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Leg Press","Machine","5","133,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Split Squat","Barbell","26","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Split Squat","Barbell","26","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Split Squat","Barbell","26","20,0","","","NotStarted",""
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Squat","Barbell","5","70,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Squat","Barbell","5","70,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Squat","Barbell","5","70,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Standing Calf Raise","Single Dumbbell","5","90,0","","","Done","Calves"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Standing Calf Raise","Single Dumbbell","5","90,0","","","Done","Calves"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Shoulder Fly","Single Dumbbell","20","24,0","","","NotStarted","Deltoids"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Shoulder Fly","Single Dumbbell","20","24,0","","","NotStarted","Deltoids"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Shoulder Fly","Single Dumbbell","20","24,0","","","NotStarted","Deltoids"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Shoulder Shrug","Single Dumbbell","5","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Shoulder Shrug","Single Dumbbell","5","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Shoulder Shrug","Single Dumbbell","5","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Overhead Press","None","7","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Overhead Press","None","7","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Overhead Press","None","10","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","5/28/2019","3:54:15 PM","5/28/2019","4:48:57 PM","90,0","Running","None","","","00:07:00","0,83","NotStarted","Cardio"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Dumbbell Press","None","10","34,0","","","NotStarted","Pecs"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Dumbbell Press","None","10","34,0","","","NotStarted","Pecs"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Dumbbell Press","None","10","34,0","","","NotStarted","Pecs"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Dips","None","7","0,0","","","Done","Chest"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Dips","None","17","0,0","","","NotStarted","Chest"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Dips","None","17","0,0","","","NotStarted","Chest"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Bench Press","Machine","5","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Bench Press","Machine","7","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Bench Press","Machine","10","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Negative Pullups","None","24","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Barbell Row","Barbell","5","60,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Barbell Row","Barbell","5","60,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Barbell Row","Barbell","7","60,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Deadlift","Barbell","5","100,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","6/24/2019","3:19:48 PM","6/24/2019","4:16:09 PM","90,0","Running","None","","","00:15:00","3,4","NotStarted","Cardio"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Leg Press","Machine","15","69,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Leg Press","Machine","15","69,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Leg Press","Machine","15","69,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Split Squat","Barbell","5","5,0","","","Done",""
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Split Squat","Barbell","5","5,0","","","Done",""
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Split Squat","Barbell","5","5,0","","","Done",""
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Squat","Barbell","5","97,5","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Squat","Barbell","5","97,5","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Squat","Barbell","5","97,5","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Standing Calf Raise","Single Dumbbell","5","60,0","","","Done","Calves"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Standing Calf Raise","Single Dumbbell","5","60,0","","","Done","Calves"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Shoulder Fly","Single Dumbbell","8","16,0","","","Done","Deltoids"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Shoulder Fly","Single Dumbbell","8","16,0","","","Done","Deltoids"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Shoulder Fly","Single Dumbbell","8","16,0","","","Done","Deltoids"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Shoulder Shrug","Single Dumbbell","5","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Shoulder Shrug","Single Dumbbell","7","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Shoulder Shrug","Single Dumbbell","10","45,0","","","Done","Traps"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Overhead Press","None","7","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Overhead Press","None","7","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Overhead Press","None","7","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","6/28/2019","12:42:07 PM","6/28/2019","1:36:39 PM","90,0","Running","None","","","00:07:00","0,83","NotStarted","Cardio"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Chest Fly","Machine","10","40,0","","","Done","Pectorals"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Chest Fly","Machine","10","40,0","","","Done","Pectorals"
